,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,State,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944
5989,468.122905,20,24,12,0,1,0,0,0,CHO,Lignin,469.13018146687995,-0.10741896815503901,1,H-,0,0,0,0,2917567,0,0,0,0,0,0,0,3563848,0,0,0
5990,468.12742000000003,21,24,12,0,0,0,0,0,CHO,Lignin,468.126871420091,-0.20333054221203897,3,.-,0,0,0,0,0,0,0,0,0,0,3542026,0,8772938,0,0,0
5991,468.130145,0,0,0,0,0,0,0,0,,None,469.13742146687997,0.0,2,,0,0,0,0,0,0,0,0,0,0,3316747,0,2956619,0,0,0
5992,468.13651,0,0,0,0,0,0,0,0,,None,469.14378646687993,0.0,2,,0,0,0,0,0,0,0,3058878,0,0,0,0,0,0,0,0
5993,468.138121666667,24,24,9,0,1,0,0,0,CHO,Lignin,469.14539813354696,-0.0232901073630865,2,H-,0,0,0,0,0,0,2646813,2534591,2963335,3943993,6235151,0,4490574,0,0,0
5994,468.14253499999995,25,24,9,0,0,0,0,0,CHO,Lignin,468.14198642009103,0.0981522930421902,2,.-,0,0,0,0,0,0,0,3493057,2557834,2894395,6964240,3084910,7052624,0,0,0
5995,468.14401,17,28,14,0,1,0,0,0,CHO,Carb,469.15128646688,-0.0554637293995137,2,H-,0,2770921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5996,468.14840999999996,18,28,14,0,0,0,0,0,CHO,Carb,468.14786142009103,0.0943892156069707,2,.-,0,0,0,0,0,0,0,0,0,0,0,0,3945810,0,0,0
5997,468.15340999999995,28,24,6,0,1,0,0,0,CHO,Lignin,469.16068646687995,-0.0919217686314858,2,H-,0,0,0,0,0,0,0,3030213,0,3199551,0,0,0,0,0,0
5998,468.157725,29,24,6,0,0,0,0,0,CHO,Lignin,468.157176420091,0.23941298993855997,2,.-,0,0,0,0,0,0,0,3103943,2670481,0,0,0,0,0,0,0
5999,468.15929000000006,21,28,11,0,1,0,0,0,CHO,Lignin,469.16656646687994,-0.106331489874794,1,H-,0,0,4489407,0,2512073,0,0,0,0,0,3185687,0,3283287,0,0,0
6000,468.16367,22,28,11,0,0,0,0,0,CHO,Lignin,468.16312142009104,0.0861276926292915,2,.-,0,0,0,0,0,0,0,0,0,0,0,0,5856600,0,0,0
6001,468.16826,0,0,0,0,0,0,0,0,,None,469.17553646688,0.0,2,,0,0,0,0,0,0,0,2799820,0,0,0,0,0,0,0,0
6002,468.17454000000004,25,28,8,0,1,0,0,0,CHO,Lignin,469.18181646688,-0.0932548502669542,1,H-,0,0,0,0,0,0,0,3652814,2696090,3050054,3392542,0,0,0,0,0
6003,468.18965,29,28,5,0,1,0,0,0,CHO,Lignin,469.19692646688,0.218203091699785,3,H-,0,0,0,0,0,0,0,2782421,0,0,0,0,0,0,0,0
6004,468.28147,0,0,0,0,0,0,0,0,,None,469.28874646687996,0.0,2,,0,0,0,0,0,0,0,0,0,0,2695243,0,0,0,0,0
6005,468.28374,28,40,5,0,1,0,0,0,CHO,Lignin,469.29101646687997,-0.18588589371334302,1,H-,0,0,0,0,0,0,0,0,0,0,9274444,0,4107656,0,0,0
6006,468.28815999999995,29,40,5,0,0,0,0,0,CHO,Lignin,468.287611420091,-0.0790659193764645,1,.-,0,0,0,0,0,0,0,0,0,0,20771918,0,9940362,0,0,0
6007,468.414075,0,0,0,0,0,0,0,0,,None,469.42135146687997,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,3199683,3498428,0,0,0
6008,469.01982000000004,0,0,0,0,0,0,0,0,,None,470.02709646688,0.0,1,,0,0,0,0,0,0,3052673,0,0,0,0,0,0,0,0,0
6009,469.041203333333,22,14,12,0,0,0,0,0,CHO,ConHC,470.048479800213,0.0981055966766577,1,H-,0,0,0,0,0,0,6263946,0,0,0,2877838,0,0,0,4996875,0
6010,469.0565,26,14,9,0,0,0,0,0,CHO,ConHC,470.06377646688,0.0118737504943074,3,H-,0,0,0,0,0,0,6214800,0,2770258,0,0,0,0,0,0,0
6011,469.0624,19,18,14,0,0,0,0,0,CHO,Tannin,470.06967646687997,-0.0450564694231488,3,H-,0,0,3824107,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,469.077628333333,23,18,11,0,0,0,0,0,CHO,ConHC,470.084904800213,0.0140840231686514,3,H-,0,0,2982384,0,0,0,11713688,0,3941725,0,6014366,0,2916035,0,5590810,0
6013,469.0928375,27,18,8,0,0,0,0,0,CHO,ConHC,470.10011396688,0.11399214425080802,4,H-,0,0,0,0,0,0,7838879,5070413,5265764,5699482,0,0,0,0,0,0
6014,469.098775,20,22,13,0,0,0,0,0,CHO,Tannin,470.10605146687993,-0.0227041960593485,3,H-,0,0,5282295,0,3990997,0,2663585,0,0,0,5674407,0,4939468,0,5390114,0
6015,469.10807750000004,31,18,5,0,0,0,0,0,CHO,ConHC,470.11535396688,0.148307047230391,4,H-,0,0,0,0,0,0,2801829,5066323,3460460,5167007,0,0,0,0,0,0
6016,469.11402184285697,24,22,10,0,0,0,0,0,CHO,Lignin,470.121298309737,-0.00294080946520377,3,H-,3643555,4491509,4594172,0,3775961,2803576,10837159,7214678,9722223,7235489,14910893,4771744,14270161,3457234,4441896,0
6017,469.11735,0,0,0,0,0,0,0,0,,None,470.12462646687993,0.0,4,,0,0,3729917,0,0,0,0,0,0,0,0,0,0,0,0,0
6018,469.11990999999995,17,26,15,0,0,0,0,0,CHO,Carb,470.12718646687995,-0.034673127829421,3,H-,0,0,0,0,0,0,0,0,0,0,8906160,0,0,0,5062442,0
6019,469.12925,28,22,7,0,0,0,0,0,CHO,ConHC,470.13652646687996,0.0565665897686598,3,H-,0,0,0,0,0,0,6681774,11345500,9787766,10436519,0,0,0,0,0,0
6020,469.135135266667,21,26,12,0,0,0,0,0,CHO,Lignin,470.14241173354696,0.0309826405615844,2,H-,5090472,8255739,3826179,5245447,7035360,5371774,0,3774046,4494713,3529641,3758518,4194215,13938394,2755801,2496304,3960857
6021,469.1372,0,0,0,0,0,0,0,0,,None,470.14447646687995,0.0,3,,0,0,0,0,0,0,0,3980895,0,0,0,0,0,0,0,0
6022,469.144366666667,0,0,0,0,0,0,0,0,,None,470.151643133547,0.0,1,,0,0,0,0,0,0,0,7624290,3075454,4855725,0,0,0,0,0,0
6023,469.15040700000003,25,26,9,0,0,0,0,0,CHO,Lignin,470.15768346688,-0.00219794342226338,2,H-,0,3212543,0,0,0,0,7703734,14290533,11983233,12029871,24638908,4626348,20950752,4397279,2561846,0
6024,469.15630333333297,18,30,14,0,0,0,0,0,CHO,Carb,470.16357980021303,-0.0513179123745581,3,H-,0,3724545,0,0,4925926,0,0,0,0,3016625,0,0,0,0,0,0
6025,469.1581,0,0,0,0,0,0,0,0,,None,470.16537646687993,0.0,3,,0,0,0,0,0,0,0,2617960,0,0,0,0,0,0,0,0
6026,469.1656325,29,26,6,0,0,0,0,0,CHO,Lignin,470.17290896687996,0.0629562431436003,2,H-,0,0,0,0,0,0,2824380,13557355,9021832,10915764,0,0,0,0,0,0
6027,469.1715075,22,30,11,0,0,0,0,0,CHO,Lignin,470.17878396687996,0.0592098601078576,2,H-,0,0,0,0,0,0,0,5265006,3676556,3794870,0,0,8916712,0,0,0
6028,469.18045,0,0,0,0,0,0,0,0,,None,470.18772646687995,0.0,2,,0,0,0,0,0,0,0,3692145,0,0,0,0,0,0,0,0
6029,469.186716666667,26,30,8,0,0,0,0,0,CHO,Lignin,470.193993133547,0.159096573818435,2,H-,0,0,0,0,0,0,0,9739892,7780755,7548860,0,0,0,0,0,0
6030,469.202023333333,30,30,5,0,0,0,0,0,CHO,Lignin,470.209299800213,0.0516223024084253,2,H-,0,0,0,0,0,0,0,4716154,4235675,3312578,0,0,0,0,0,0
6031,469.2231,27,34,7,0,0,0,0,0,CHO,Lignin,470.23037646687993,0.16370533224607597,2,H-,0,0,0,0,0,0,0,2637443,0,0,0,0,0,0,0,0
6032,469.25948,28,38,6,0,0,0,0,0,CHO,Lignin,470.26675646687994,0.17540155428058,1,H-,0,0,0,0,0,0,0,0,0,0,4939243,0,3072779,0,0,0
6033,469.28410499999995,0,0,0,0,0,0,0,0,,None,470.29138146687995,0.0,2,,0,0,3138101,0,3680778,0,0,0,0,0,0,0,0,0,0,0
6034,469.28961,0,0,0,0,0,0,0,0,,None,470.29688646688,0.0,1,,0,0,0,0,0,0,0,0,0,0,5574136,0,3360535,0,0,0
6035,469.29139000000004,0,0,0,0,0,0,0,0,,None,470.29866646688,0.0,1,,0,0,0,0,0,0,0,0,0,0,4822521,0,0,0,0,0
6036,469.29590777777804,29,42,5,0,0,0,0,0,CHO,Lignin,470.303184244658,0.0855066339082971,1,H-,0,0,8921657,0,3846669,0,9383153,3203745,5913034,0,75904504,6649818,36990744,0,3162991,0
6037,469.29795,0,0,0,0,0,0,0,0,,None,470.30522646687996,0.0,1,,0,0,0,0,0,0,0,0,0,0,6591996,0,0,0,0,0
6038,470.04913,22,14,12,0,0,0,0,0,CHO,ConHC,470.048581420091,-0.118084582715656,2,.-,0,0,0,0,0,0,0,0,0,0,3463995,0,0,0,0,0
6039,470.06428,26,14,9,0,0,0,0,0,CHO,ConHC,470.063731420091,0.10770498994216197,4,.-,0,0,0,0,0,0,3467816,0,0,0,0,0,0,0,0,0
6040,470.08113,0,0,0,0,0,0,0,0,,None,471.08840646688,0.0,3,,0,0,0,0,0,0,3337775,0,0,0,0,0,0,0,0,0
6041,470.085415,23,18,11,0,0,0,0,0,CHO,ConHC,470.08486642009103,0.09572911745960999,2,.-,0,0,0,0,0,0,0,0,0,0,7083851,0,4794452,0,0,0
6042,470.09634000000005,0,0,0,0,0,0,0,0,,None,471.10361646687994,0.0,2,,0,0,0,0,0,0,2622005,0,0,0,0,0,0,0,0,0
6043,470.10074249999997,27,18,8,0,0,0,0,0,CHO,ConHC,470.10019392009104,-0.0560848324528895,3,.-,0,0,0,0,0,0,4677175,2770929,3187548,2996494,0,0,0,0,0,0
6044,470.11738333333295,23,22,10,0,1,0,0,0,CHO,Lignin,471.124659800213,-0.0170553871198593,2,H-,0,0,0,0,0,0,2553405,0,0,0,3181400,0,3309665,0,0,0
6045,470.12177,24,22,10,0,0,0,0,0,CHO,Lignin,470.12122142009105,0.160611999635047,4,.-,0,0,0,0,0,0,0,0,0,0,8365915,0,9928802,0,0,0
6046,470.13276500000006,0,0,0,0,0,0,0,0,,None,471.14004146687995,0.0,2,,0,0,0,0,0,0,2591300,0,3082092,0,0,0,0,0,0,0
6047,470.13701333333296,28,22,7,0,0,0,0,0,CHO,ConHC,470.136464753424,0.187833709443095,3,.-,0,0,0,0,0,0,0,3713024,3745646,3465499,0,0,0,0,0,0
6048,470.13854000000003,20,26,12,0,1,0,0,0,CHO,Lignin,471.14581646688,-0.0749858721706032,1,H-,0,0,0,0,0,0,0,0,0,0,0,0,2771049,0,0,0
6049,470.14299000000005,21,26,12,0,0,0,0,0,CHO,Lignin,470.142441420091,-0.0321610839504754,3,.-,0,0,0,0,0,0,0,0,0,0,0,2564325,7561323,0,0,0
6050,470.15379800000005,24,26,9,0,1,0,0,0,CHO,Lignin,471.16107446687994,-0.0789445097449184,1,H-,0,0,0,0,0,0,0,4083719,4045687,3326241,4937576,0,6908015,0,0,0
6051,470.15825,25,26,9,0,0,0,0,0,CHO,Lignin,470.15770142009103,-0.0403834511955716,2,.-,0,0,0,0,0,0,0,3144713,0,0,4480874,0,4561009,0,0,0
6052,470.16907000000003,28,26,6,0,1,0,0,0,CHO,Lignin,471.17634646688,-0.11261575503046499,1,H-,0,0,0,0,0,0,0,4446221,3537790,0,0,0,0,0,0,0
6053,470.17335,0,0,0,0,0,0,0,0,,None,471.18062646687997,0.0,0,,0,0,0,0,0,0,0,3502095,0,0,0,0,0,0,0,0
6054,470.17494000000005,21,30,11,0,1,0,0,0,CHO,Lignin,471.18221646687994,-0.10574036589957099,1,H-,0,0,0,0,0,0,0,0,0,0,0,0,2672759,0,0,0
6055,470.19013499999994,25,30,8,0,1,0,0,0,CHO,Lignin,471.19741146687994,0.0240042065050904,2,H-,0,0,0,0,0,0,0,2811926,0,2770223,0,0,0,0,0,0
6056,470.29932,28,42,5,0,1,0,0,0,CHO,Lignin,471.30659646687997,-0.0364314444544358,1,H-,0,0,2969479,0,0,0,0,0,0,0,22886310,0,10580137,0,0,0
6057,470.30377999999996,29,42,5,0,0,0,0,0,CHO,Lignin,470.30323142009104,-0.0148019196121994,1,.-,0,0,0,0,0,0,0,0,0,0,3335080,0,0,0,0,0
6058,471.03570999999994,25,12,10,0,0,0,0,0,CHO,ConHC,472.04298646687994,0.127402210772304,3,H-,0,0,0,0,0,0,6743985,0,0,0,0,0,0,0,0,0
6059,471.0569125,22,16,12,0,0,0,0,0,CHO,ConHC,472.06418896687995,-0.0275133769149299,3,H-,0,0,4543620,0,0,0,7106490,0,0,0,4268265,0,0,0,7813669,0
6060,471.07217,26,16,9,0,0,0,0,0,CHO,ConHC,472.07944646688,-0.0304067038323092,3,H-,0,0,0,0,0,0,9170880,0,4195650,2569845,0,0,0,0,0,0
6061,471.07802999999996,19,20,14,0,0,0,0,0,CHO,Tannin,472.08530646687996,-0.00236287806972128,3,H-,0,0,2981003,0,0,0,0,0,0,0,0,0,0,0,0,0
6062,471.08475999999996,0,0,0,0,0,0,0,0,,None,472.09203646687996,0.0,3,,0,0,0,0,0,0,0,2607499,2530632,0,0,0,0,0,0,0
6063,471.08731500000005,30,16,6,0,0,0,0,0,CHO,ConHC,472.09459146687993,0.20499984911242802,2,H-,0,0,0,0,0,0,2821062,2891148,0,0,0,0,0,0,0,0
6064,471.0932755,23,20,11,0,0,0,0,0,CHO,Lignin,472.10055196687995,0.020161425387559,2,H-,2464399,2752282,5037200,0,4068368,0,9924553,0,5299533,0,8007929,0,7391718,0,6238772,0
6065,471.09685,0,0,0,0,0,0,0,0,,None,472.10412646687996,0.0,2,,0,0,3557521,0,0,0,0,0,0,0,0,0,0,0,0,0
6066,471.10607000000005,0,0,0,0,0,0,0,0,,None,472.11334646687993,0.0,5,,0,0,0,0,0,0,0,5476756,0,0,0,0,0,0,0,0
6067,471.1085,27,20,8,0,0,0,0,0,CHO,ConHC,472.11577646687994,0.0871648906198397,3,H-,0,0,0,0,0,0,9584591,9355668,9256276,7856771,0,0,0,0,0,0
6068,471.11445,20,24,13,0,0,0,0,0,CHO,Tannin,472.12172646688,-0.0754237267465738,3,H-,0,0,3749015,0,4656150,2696596,0,0,0,0,0,0,4712942,0,0,0
6069,471.123743333333,31,20,5,0,0,0,0,0,CHO,ConHC,472.13101980021304,0.114273971359836,3,H-,0,0,0,0,0,0,0,8368539,3878236,6492808,0,0,0,0,0,0
6070,471.129641176923,24,24,10,0,0,0,0,0,CHO,Lignin,472.13691764380303,0.062159080910556,2,H-,2542232,6474532,0,3375198,4334618,0,8495063,9916829,10415455,10465930,18061576,5716511,19272180,4479887,0,3596729
6071,471.135555958333,17,28,15,0,0,0,0,0,CHO,Carb,472.142832425213,-0.0258288649126343,3,H-,15314586,6816550,69629088,4660320,22187036,4092314,15986650,0,4460898,0,29890826,0,7918071,0,120388160,4733370
6072,471.13752999999997,0,0,0,0,0,0,0,0,,None,472.14480646687997,0.0,4,,0,0,0,0,0,0,0,2642849,0,0,0,0,0,0,0,0
6073,471.14482999999996,28,24,7,0,0,0,0,0,CHO,Lignin,472.15210646687996,0.20471839185173998,2,H-,0,0,0,0,0,0,6608862,16642468,11750758,12833424,0,0,2826746,0,0,0
6074,471.150720625,21,28,12,0,0,0,0,0,CHO,Lignin,472.15799709187996,0.16789320613321598,3,H-,2501278,4608810,0,3362916,3765280,3637662,0,5302694,4916585,4991634,2692369,2935333,9413116,0,0,3805629
6075,471.16004000000004,0,0,0,0,0,0,0,0,,None,472.16731646688,0.0,2,,0,0,0,0,0,0,0,8378794,4452718,5259926,0,0,0,0,0,0
6076,471.16605875,25,28,9,0,0,0,0,0,CHO,Lignin,472.17333521687993,-0.00575885978422328,1,H-,0,0,0,0,0,0,5683174,14078380,11320689,10949272,12413208,4385322,13410818,3188635,0,0
6077,471.181266666667,29,28,6,0,0,0,0,0,CHO,Lignin,472.188543133547,0.0963552673369908,2,H-,0,0,0,0,0,0,0,10764723,7640441,7488157,0,0,0,0,0,0
6078,471.18710999999996,22,32,11,0,0,0,0,0,CHO,Lignin,472.19438646687996,0.15968724343784801,3,H-,0,0,0,0,0,0,0,0,2552187,0,0,0,0,0,0,0
6079,471.19625,0,0,0,0,0,0,0,0,,None,472.20352646687996,0.0,1,,0,0,0,0,0,0,0,3219897,0,0,0,0,0,0,0,0
6080,471.202316666667,0,0,0,0,0,0,0,0,,None,472.209593133547,0.0,1,,0,0,0,0,0,0,0,6013372,2996611,3383973,0,0,0,0,0,0
6081,471.21759000000003,30,32,5,0,0,0,0,0,CHO,Lignin,472.22486646688,0.228007518549101,1,H-,0,0,0,0,0,0,0,3592642,0,0,0,0,0,0,0,0
6082,471.27515999999997,28,40,6,0,0,0,0,0,CHO,Lignin,472.28243646688,0.111267571892781,1,H-,0,0,0,0,0,0,0,0,0,0,6451526,0,0,0,0,0
6083,471.30245,0,0,0,0,0,0,0,0,,None,472.30972646687997,0.0,1,,0,0,0,0,0,0,0,0,0,0,3528018,0,0,0,0,0
6084,471.311558888889,29,44,5,0,0,0,0,0,CHO,Lipid,472.31883535576895,0.0829251940856796,1,H-,0,0,8066265,0,4209742,0,25587746,12325353,17173946,0,20765014,2514520,14504508,0,4491914,0
6085,472.04363,25,12,10,0,0,0,0,0,CHO,ConHC,472.043081420091,-0.0737515110223979,2,.-,0,0,0,0,0,0,4094282,0,0,0,0,0,0,0,0,0
6086,472.064785,22,16,12,0,0,0,0,0,CHO,ConHC,472.064236420091,-0.12803615681282798,3,.-,0,0,0,0,0,0,0,0,0,0,6726295,0,0,0,4137907,0
6087,472.08007000000003,26,16,9,0,0,0,0,0,CHO,ConHC,472.079521420091,-0.18917912434939102,2,.-,0,0,0,0,0,0,4179289,0,2914106,0,0,0,0,0,0,0
6088,472.09513,30,16,6,0,0,0,0,0,CHO,ConHC,472.094581420091,0.226281159763784,2,.-,0,0,0,0,0,0,2747743,0,0,3153903,0,0,0,0,0,0
6089,472.09648,0,0,0,0,0,0,0,0,,None,473.10375646688,0.0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631615,0
6090,472.10112999999996,23,20,11,0,0,0,0,0,CHO,Lignin,472.10058142009103,-0.0422261512910147,3,.-,0,0,0,0,0,0,0,0,0,0,7234215,0,6972280,0,0,0
6091,472.11193,26,20,8,0,1,0,0,0,CHO,ConHC,473.11920646688,-0.0718852239317904,2,H-,0,0,0,0,0,0,2661734,0,2663242,2585590,0,0,0,0,0,0
6092,472.1163875,27,20,8,0,0,0,0,0,CHO,ConHC,472.115838920091,-0.0451187798234874,3,.-,0,0,0,0,0,0,4473192,3060536,3362637,2625527,0,0,0,0,0,0
6093,472.12222,20,24,13,0,0,0,0,0,CHO,Tannin,472.121671420091,0.0411707628135854,2,.-,0,0,0,0,0,0,0,0,0,0,0,0,3648384,0,0,0
6094,472.13159,31,20,5,0,0,0,0,0,CHO,ConHC,472.13104142009104,0.068481854695176,3,.-,0,0,0,0,0,0,0,3640127,0,0,0,0,0,0,0,0
6095,472.1330075,23,24,10,0,1,0,0,0,CHO,Lignin,473.14028396687996,0.0377526932848794,2,H-,0,0,0,0,0,0,2703726,0,2766677,0,4537013,0,5577605,0,0,0
6096,472.13738,24,24,10,0,0,0,0,0,CHO,Lignin,472.136831420091,0.244783507241999,3,.-,0,0,0,0,0,0,0,0,0,2559999,7293622,3388255,9327495,2496751,0,0
6097,472.13902002,16,28,15,0,1,0,0,0,CHO,Carb,473.14629648688,-0.256619952219685,1,H-,2942868,0,11748846,0,3525948,0,0,0,0,0,4795063,0,0,0,20790224,0
6098,472.14832,0,0,0,0,0,0,0,0,,None,473.15559646687996,0.0,1,,0,0,0,0,0,0,0,3427142,3407709,3611651,0,0,0,0,0,0
6099,472.1527,28,24,7,0,0,0,0,0,CHO,Lignin,472.15215142009004,0.109509210776849,3,.-,0,0,0,0,0,0,0,4119368,3271519,4043781,0,0,0,0,0,0
6100,472.15854,21,28,12,0,0,0,0,0,CHO,Lignin,472.15799142009104,0.179905690287741,3,.-,0,0,0,0,0,0,0,0,0,0,0,0,3902351,0,0,0
6101,472.16760999999997,0,0,0,0,0,0,0,0,,None,473.17488646687997,0.0,1,,0,0,0,0,0,0,0,3074894,0,0,0,0,0,0,0,0
6102,472.16942400000005,24,28,9,0,1,0,0,0,CHO,Lignin,473.17670046687994,-0.0277515355007645,2,H-,0,0,0,0,0,0,0,3750735,2740071,3169291,3201732,0,3840915,0,0,0
6103,472.18470999999994,28,28,6,0,1,0,0,0,CHO,Lignin,473.19198646687994,-0.0908673039366397,1,H-,0,0,0,0,0,0,0,3482453,0,2656273,0,0,0,0,0,0
6104,472.31496,28,44,5,0,1,0,0,0,CHO,Lipid,473.32223646688,-0.0150134083586571,1,H-,0,0,0,0,0,0,7758265,3384203,4548528,0,6214402,0,3297230,0,0,0
6105,472.3194,29,44,5,0,0,0,0,0,CHO,Lipid,472.318851420091,0.0489135874651857,1,.-,0,0,0,0,0,0,0,0,0,0,3482372,0,0,0,0,0
6106,473.01496,24,10,11,0,0,0,0,0,CHO,ConHC,474.02223646688,0.15758167916989402,2,H-,0,0,0,0,0,0,3988181,0,0,0,0,0,0,0,0,0
6107,473.0362,21,14,13,0,0,0,0,0,CHO,ConHC,474.04347646687995,-0.0757951153724686,2,H-,0,0,4241178,0,2657854,0,0,0,0,0,0,0,0,0,2734386,0
6108,473.051395,25,14,10,0,0,0,0,0,CHO,ConHC,474.05867146687996,0.0531654022396281,2,H-,0,0,0,0,0,0,10248931,0,3864865,0,0,0,0,0,0,0
6109,473.0643,0,0,0,0,0,0,0,0,,None,474.07157646687995,0.0,3,,0,0,0,0,0,0,0,0,2673447,0,0,0,0,0,0,0
6110,473.066595,29,14,7,0,0,0,0,0,CHO,ConHC,474.07387146687995,0.171570771693465,4,H-,0,0,0,0,0,0,2543338,0,0,2519383,0,0,0,0,0,0
6111,473.072547142857,22,18,12,0,0,0,0,0,CHO,Lignin,474.079823609737,0.00513260160611855,3,H-,0,0,5707558,0,2704969,0,7152364,0,2566955,0,7689286,0,2950397,0,8342849,0
6112,473.08770999999996,26,18,9,0,0,0,0,0,CHO,ConHC,474.09498646687996,0.20187899617431898,3,H-,0,0,0,0,0,0,11145970,4008141,6191411,3784031,0,0,0,0,0,0
6113,473.1006,0,0,0,0,0,0,0,0,,None,474.10787646688,0.0,4,,0,0,0,0,0,0,0,4612307,0,0,0,0,0,0,0,0
6114,473.10292000000004,0,0,0,0,0,0,0,0,,None,474.11019646688,0.0,1,,0,0,0,0,0,0,3610361,5645523,3925307,4691301,0,0,0,0,0,0
6115,473.10894555714304,23,22,11,0,0,0,0,0,CHO,Lignin,474.116222024023,-0.0220931541646699,3,H-,4046984,4031820,6795059,3022515,5619283,3213235,8274683,0,5368126,3627367,11381846,4070549,12440843,2705988,5238095,0
6116,473.11694000000006,0,0,0,0,0,0,0,0,,None,474.12421646687994,0.0,5,,0,0,0,0,0,0,0,3060953,0,0,0,0,0,0,0,0
6117,473.1216,0,0,0,0,0,0,0,0,,None,474.12887646687994,0.0,3,,0,0,0,0,0,0,0,6077659,0,0,0,0,0,0,0,0
6118,473.124145,27,22,8,0,0,0,0,0,CHO,Lignin,474.13142146687994,0.0974753366558736,3,H-,0,0,0,0,0,0,10511105,12457180,11665733,12449132,4990044,0,5852434,0,0,0
6119,473.13013581,20,26,13,0,0,0,0,0,CHO,Tannin,474.13741227687996,-0.15049430425059698,4,H-,2710669,4975954,0,2828986,3992153,3656632,0,3017951,0,3553647,2531935,0,8826132,0,0,2990940
6120,473.13950666666705,31,22,5,0,0,0,0,0,CHO,ConHC,474.146783133547,-0.12510228652025202,3,H-,0,0,2540349,0,0,0,2574087,9297122,5691725,7196018,0,0,0,0,3224923,0
6121,473.14532745,24,26,10,0,0,0,0,0,CHO,Lignin,474.15260391687997,-0.0144706154271434,2,H-,3028113,6616407,3190591,2515647,3222110,3263421,7123722,11822309,11661648,9545076,22183014,6431905,23524634,5658193,2893149,2659167
6122,473.151234916667,17,30,15,0,0,0,0,0,CHO,Carb,474.15851138354697,-0.0866567733372729,3,H-,4147346,8568152,0,0,5541471,2720702,0,0,0,0,0,0,0,0,2850144,5098337
6123,473.15403,0,0,0,0,0,0,0,0,,None,474.16130646688,0.0,2,,0,0,0,0,0,0,0,3631337,0,0,0,0,0,0,0,0
6124,473.16044000000005,0,0,0,0,0,0,0,0,,None,474.16771646687994,0.0,1,,0,0,0,0,0,0,5360400,17126636,12054871,13854074,2550892,0,0,0,0,0
6125,473.16643666666704,21,30,12,0,0,0,0,0,CHO,Lignin,474.173713133547,0.0280375164577439,2,H-,0,2615644,0,0,0,0,0,3905774,0,0,0,0,5313827,0,0,0
6126,473.175676666667,0,0,0,0,0,0,0,0,,None,474.18295313354696,0.0,1,,0,0,0,0,0,0,0,7044338,3458399,4914560,0,0,0,0,0,0
6127,473.181671666667,25,30,9,0,0,0,0,0,CHO,Lignin,474.188948133547,0.0726047148995186,1,H-,0,0,0,0,0,0,3391257,10110196,8536418,7652738,6057077,0,6741289,0,0,0
6128,473.19685666666703,29,30,6,0,0,0,0,0,CHO,Lignin,474.204133133547,0.22260888505098603,1,H-,0,0,0,0,0,0,0,9405690,5607786,6638983,0,0,0,0,0,0
6129,473.2825875,0,0,0,0,0,0,0,0,,None,474.28986396688,0.0,1,,0,0,0,0,0,0,0,0,0,0,3090592,5856460,5795153,8181377,0,0
6130,473.29080999999996,28,42,6,0,0,0,0,0,CHO,Lipid,474.29808646687997,0.110930070002282,1,H-,0,0,2649967,0,0,0,0,0,0,0,7031972,0,4439380,0,0,0
6131,473.327261666667,29,46,5,0,0,0,0,0,CHO,Lipid,474.33453813354697,-0.0285588452401701,1,H-,0,0,3738492,0,0,0,5378900,2758961,3742123,0,6239411,0,3375459,0,0,0
6132,474.02279000000004,24,10,11,0,0,0,0,0,CHO,ConHC,474.022241420091,0.147132356489607,2,.-,0,0,0,0,0,0,2943087,0,0,0,0,0,0,0,0,0
6133,474.05922999999996,25,14,10,0,0,0,0,0,CHO,ConHC,474.05868142009103,0.0321696658796843,2,.-,0,0,0,0,0,0,4738174,0,0,0,0,0,0,0,0,0
6134,474.07426,0,0,0,0,0,0,0,0,,None,475.08153646688,0.0,2,,0,0,0,0,0,0,2739332,0,0,0,0,0,0,0,0,0
6135,474.08059000000003,0,0,0,0,0,0,0,0,,None,475.08786646688,0.0,5,,0,0,0,0,0,0,0,0,0,0,5230070,0,3272337,0,0,0
6136,474.09122,0,0,0,0,0,0,0,0,,None,475.09849646687996,0.0,1,,0,0,0,0,0,0,2853002,0,0,0,0,0,0,0,0,0
6137,474.09562,26,18,9,0,0,0,0,0,CHO,ConHC,474.095071420091,0.0226887180681823,3,.-,0,0,0,0,0,0,4785292,0,0,0,0,0,2706071,0,0,0
6138,474.110726666667,0,0,0,0,0,0,0,0,,None,475.118003133547,0.0,0,,0,0,0,0,0,0,0,2803319,2546484,3016410,0,0,0,0,0,0
6139,474.112125,0,0,0,0,0,0,0,0,,None,475.11940146687994,0.0,3,,0,0,0,0,0,0,0,0,0,0,2627075,0,3072670,0,0,0
