Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941
197.04703,0,0,0,0,0,0,0,0,,None,197.046481420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7679035
197.04892,0,0,0,0,0,0,0,0,,None,197.048371420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479163
197.055235,0,0,0,0,0,0,0,0,,None,197.054686420091,0,0,0,2504197,0,0,0,0,0,0,0,0,0,0,0,0,0,2517054
197.060736666667,0,0,0,0,0,0,0,0,,None,197.060188086757,0,0,0,0,0,0,6350993,3422108,5359571,0,0,0,0,0,0,0,0,0
197.08193125,0,0,0,0,0,0,0,0,,None,197.081382670091,0,0,2512086,3587600,2901588,0,0,0,0,4504125,7423075,10261373,5158987,0,0,0,0,3341385
197.118336666667,0,0,0,0,0,0,0,0,,None,197.117788086757,0,0,0,0,0,0,0,0,0,3867212,2480241,5291917,0,0,0,0,0,0
197.154706,0,0,0,0,0,0,0,0,,None,197.154157420091,0,0,4765682,5151790,6101104,0,0,0,0,0,0,3256733,0,0,0,0,0,2516071
198.032245,12,6,3,0,0,0,0,0,CHO,ConHC,198.031696420091,-0.011923295954962,1,0,0,0,0,0,0,0,2628546,0,3808024,0,0,0,0,0,0
198.0489,0,0,0,0,0,0,0,0,,None,198.048351420091,0,0,8395093,39036316,16251334,0,0,0,0,5287369,3052514,7207199,3025875,0,0,0,2987153,38020568
198.04925,0,0,0,0,0,0,0,0,,None,198.048701420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3468760
198.05338,9,10,5,0,0,0,0,0,CHO,Lignin,198.052831420091,-0.0403356542899093,1,0,0,0,0,0,0,0,2746315,3996644,6381857,3723221,0,0,0,0,0
198.07719,0,0,0,0,0,0,0,0,,None,198.076641420091,0,0,0,0,0,0,0,0,0,0,0,3064619,0,0,0,0,0,0
199.024808,0,0,0,0,0,0,0,0,,None,199.024259420091,0,0,0,2852148,0,0,0,0,0,4238686,2500458,5626570,0,0,0,0,0,5757808
199.03767,0,0,0,0,0,0,0,0,,None,199.037121420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3549557
199.0400025,0,0,0,0,0,0,0,0,,None,199.039453920091,0,0,0,0,0,4537998,6979536,5006800,5249818,0,0,0,0,0,0,0,0,0
199.04343,0,0,0,0,0,0,0,0,,None,199.042881420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9324407
199.04978,0,0,0,0,0,0,0,0,,None,199.049231420091,0,0,0,4083006,0,0,0,0,0,0,0,0,0,0,0,0,0,4914042
199.061197,0,0,0,0,0,0,0,0,,None,199.060648420091,0,1,8856299,10587971,8237903,0,0,0,0,5633901,12968824,19437274,8355699,0,3612703,0,5617634,5232511
199.076393333333,0,0,0,0,0,0,0,0,,None,199.075844753424,0,0,0,0,0,0,6955488,2828255,4509994,0,0,0,0,0,0,0,0,0
199.09758,0,0,0,0,0,0,0,0,,None,199.097031420091,0,0,0,3527506,0,0,0,0,0,3567484,3673479,4769514,3574658,0,0,0,0,2561422
199.13398,0,0,0,0,0,0,0,0,,None,199.133431420091,0,0,0,0,3652971,0,0,0,0,0,0,4010234,2594193,0,0,0,0,0
199.167653333333,0,0,0,0,0,0,0,0,,None,199.167104753424,0,0,3175702,4080496,7098233,0,0,0,0,0,0,0,0,0,0,0,0,0
199.168975,0,0,0,0,0,0,0,0,,None,199.168426420091,0,1,18797334,20445040,47039352,0,0,0,0,0,0,0,0,0,0,0,0,9541548
199.169226666667,0,0,0,0,0,0,0,0,,None,199.168678086757,0,0,0,0,0,0,0,0,0,4765594,0,7528201,6945696,0,0,0,0,0
199.16998,0,0,0,0,0,0,0,0,,None,199.169431420091,0,0,0,0,0,0,0,0,0,3868571,0,0,0,0,0,0,0,0
199.170351111111,0,0,0,0,0,0,0,0,,None,199.169802531202,0,0,366674720,364971904,896140160,0,0,0,0,59475868,55518116,83412744,103121824,0,0,0,3378695,170493872
199.170725,0,0,0,0,0,0,0,0,,None,199.170176420091,0,0,0,0,0,0,0,0,0,0,4553637,0,7812001,0,0,0,0,0
199.85103,0,0,0,0,0,0,0,0,,None,199.850481420091,0,0,0,0,0,2624864,0,0,0,0,0,0,0,0,0,0,0,0
200.03262,8,8,6,0,0,0,0,0,CHO,Tannin,200.032071420091,0.0828332643558933,1,0,0,0,0,0,0,0,0,0,2453896,0,0,0,0,0,0
200.047895,12,8,3,0,0,0,0,0,CHO,ConHC,200.047346420091,-0.0114822343666169,1,0,0,0,0,2732672,0,0,0,0,3225230,0,0,0,0,0,0
200.05642,0,0,0,0,0,0,0,0,,None,200.055871420091,0,1,0,2816231,0,0,0,0,0,0,0,0,0,0,0,0,0,3229476
200.0690225,9,12,5,0,0,0,0,0,CHO,Lignin,200.068473920091,-0.00212122636131711,1,0,0,0,0,0,0,0,2665749,2865426,3704984,2902550,0,0,0,0,0
200.09282,0,0,0,0,0,0,0,0,,None,200.092271420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187507
200.17232,0,0,0,0,0,0,0,0,,None,200.171771420091,0,0,0,0,5933316,0,0,0,0,0,0,0,0,0,0,0,0,0
200.1737075,0,0,0,0,0,0,0,0,,None,200.173158920091,0,0,49972400,52537624,112575752,0,0,0,0,7825729,7634237,11552966,14417218,0,0,0,0,23312726
200.17406,0,0,0,0,0,0,0,0,,None,200.173511420091,0,0,4639920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.17664,0,0,0,0,0,0,0,0,,None,200.176091420091,0,0,0,0,3390213,0,0,0,0,0,0,0,0,0,0,0,0,0
201.019305,0,0,0,0,0,0,0,0,,None,201.018756420091,0,0,0,0,0,3919821,0,0,0,2581161,0,0,0,0,0,0,0,0
201.040456133333,0,0,0,0,0,0,0,0,,None,201.039907553424,0,1,5630484,17085066,5699165,0,0,0,0,6553267,5551777,11711051,2656431,3451629,2861060,2735795,5584512,17257160
201.05568125,0,0,0,0,0,0,0,0,,None,201.055132670091,0,0,0,0,0,4027868,12145462,6946600,8812679,5380793,4223144,6489682,3465397,0,0,0,0,0
201.076848333333,0,0,0,0,0,0,0,0,,None,201.076299753424,0,1,3495971,4563098,3062379,0,0,0,0,0,3619504,5239388,0,0,0,0,0,4535001
201.092035,0,0,0,0,0,0,0,0,,None,201.091486420091,0,0,0,0,0,0,3990854,0,3102999,0,0,0,0,0,0,0,0,0
201.11322625,0,0,0,0,0,0,0,0,,None,201.112677670091,0,0,3200050,5598890,4665978,0,0,0,0,3479250,4973248,6532716,4676302,0,0,0,0,2522856
201.17461,0,0,0,0,0,0,0,0,,None,201.174061420091,0,0,0,0,3955347,0,0,0,0,0,0,0,0,0,0,0,0,0
201.177065,0,0,0,0,0,0,0,0,,None,201.176516420091,0,0,0,3647173,6108820,0,0,0,0,0,0,0,0,0,0,0,0,0
202.027146666667,11,6,4,0,0,0,0,0,CHO,ConHC,202.026598086757,0.0524398416326253,1,0,0,0,2664316,2411745,0,0,0,0,3301899,0,0,0,0,0,0
202.04046,0,0,0,0,0,0,0,0,,None,202.039911420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472826
202.04829,8,10,6,0,0,0,0,0,CHO,Tannin,202.047741420091,-0.0166618568573199,1,0,0,0,0,0,0,0,3231844,0,4181012,0,0,0,0,0,0
202.0635375,12,10,3,0,0,0,0,0,CHO,Lignin,202.062988920091,0.0260671658557668,1,0,0,0,0,0,0,2702918,2730603,2545227,3922971,0,0,0,0,0,0
202.9413975,0,0,0,0,0,0,0,0,,None,202.940848920091,0,0,3405614,22019522,6639965,0,0,0,0,0,0,0,0,0,0,0,0,23600644
202.97778,0,0,0,0,0,0,0,0,,None,202.977231420091,0,1,0,2581970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.034959090909,0,0,0,0,0,0,0,0,,None,203.034410511,0,0,0,4033003,0,7102256,7666849,7083653,6830073,8094226,6139364,11560408,4640260,0,0,0,2875699,3373101
203.03684,0,0,0,0,0,0,0,0,,None,203.036291420091,0,0,0,8210924,0,0,0,0,0,0,0,0,0,0,0,0,0,9776685
203.0561109,0,0,0,0,0,0,0,0,,None,203.055562320091,0,1,7651679,12725748,9068940,0,0,0,0,5077532,5042669,11619810,2961421,0,3466749,2865979,5860666,7247414
203.071337,0,0,0,0,0,0,0,0,,None,203.070788420091,0,0,0,0,2698642,2617408,11162289,5655189,8576522,4958754,5060083,8120810,4737555,0,0,0,0,2598461
203.07324,0,0,0,0,0,0,0,0,,None,203.072691420091,0,0,0,3731452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.0924925,0,0,0,0,0,0,0,0,,None,203.091943920091,0,1,2641262,5743109,3493275,0,0,0,0,0,0,0,0,0,0,0,0,5442118
204.0005,0,0,0,0,0,0,0,0,,None,203.999951420091,0,0,0,0,0,0,2794836,0,2751407,0,0,0,0,0,0,0,0,0
204.042798571429,11,8,4,0,0,0,0,0,CHO,ConHC,204.042249991519,0.0429013151632103,1,0,0,0,3132138,2719079,2442307,0,6058958,5769104,10082220,5112762,0,0,0,0,0
204.05613,0,0,0,0,0,0,0,0,,None,204.055581420091,0,0,0,2942381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.06393,8,12,6,0,0,0,0,0,CHO,Carb,204.063381420091,0.0328217116640068,1,0,0,0,0,0,0,0,0,0,3600310,0,0,0,0,0,0
205.014241111111,0,0,0,0,0,0,0,0,,None,205.013692531202,0,0,0,3964248,0,5833368,0,3019254,0,8359295,2918193,9832819,3181412,5311289,0,0,0,7451036
205.03392,0,0,0,0,0,0,0,0,,None,205.033371420091,0,0,0,2732897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.03537126,0,0,0,0,0,0,0,0,,None,205.034822680091,0,1,5916844,40997216,11947197,0,0,0,0,8238472,0,6576509,0,16779074,3817975,15083974,10924023,36721060
205.04942,0,0,0,0,0,0,0,0,,None,205.048871420091,0,0,0,0,0,0,0,0,0,0,0,2426244,0,0,0,0,0,0
205.05061560625,0,0,0,0,0,0,0,0,,None,205.050067026341,0,0,5749938,8810856,9026756,6794920,10121778,6530567,9173905,16011663,14177601,27001220,11986292,2400072,2706427,2321611,5525500,7337389
205.052486,0,0,0,0,0,0,0,0,,None,205.051937420091,0,0,6483123,10742121,7327941,0,0,0,0,0,0,2711685,0,0,0,0,0,7405997
205.0717575,0,0,0,0,0,0,0,0,,None,205.071208920091,0,1,6401212,9163122,6512845,0,0,0,0,0,0,0,0,0,0,0,0,9000374
205.086994285714,0,0,0,0,0,0,0,0,,None,205.086445705805,0,0,0,0,0,0,5460035,3086871,4196258,4656543,4051280,6882709,3985284,0,0,0,0,0
205.12341,0,0,0,0,0,0,0,0,,None,205.122861420091,0,0,0,0,0,0,0,0,0,3254191,0,3652518,0,0,0,0,0,0
206.022076,10,6,5,0,0,0,0,0,CHO,ConHC,206.021527420091,-0.0199833028066624,1,0,0,0,0,0,0,0,14984004,5432038,21746512,6233890,2722524,0,0,0,0
206.03872,0,0,0,0,0,0,0,0,,None,206.038171420091,0,0,0,3239205,0,0,0,0,0,0,0,0,0,0,0,0,0,3375466
206.05402,0,0,0,0,0,0,0,0,,None,206.053471420091,0,0,0,0,0,0,0,0,0,0,0,3939167,0,0,0,0,0,0
206.0584575,11,10,4,0,0,0,0,0,CHO,Lignin,206.057908920091,-0.000537181828400335,1,0,0,0,0,0,0,0,8449876,6576886,14732129,4975411,0,0,0,0,0
206.993503333333,0,0,0,0,0,0,0,0,,None,206.992954753424,0,0,0,0,0,0,0,0,0,5475581,0,0,0,3484276,0,0,0,6920477
207.025415,9,6,5,0,1,0,0,0,CHO,ConHC,207.024866420091,0.0566154668100593,1,0,0,0,0,0,0,0,2467340,0,2795824,0,0,0,0,0,0
207.0298767625,0,0,0,0,0,0,0,0,,None,207.029328182591,0,0,4255248,10861799,7143431,5486627,2772934,4246923,3311148,15955213,10182816,23340338,8280293,7164548,2408960,3188834,5592775,16010542
207.05102365,0,0,0,0,0,0,0,0,,None,207.050475070091,0,1,8151065,13509873,9656335,0,0,0,0,13856023,0,8789308,0,9998989,5459974,6345834,10691278,11810103
